step,epoch,phase,top_pairs,layer_sync,sync_ema,peak_tau,is_peak,streak,win_sum,strong_cnt,trigger,strong_ratio,train_loss,val_loss,val_acc,trig_in_epoch,flops,params
130,10,sync_diag,"[{'post': 1, 'pre': 334, 'score': 0.9449339509010315}, {'post': 1, 'pre': 76, 'score': 0.9449339509010315}, {'post': 2, 'pre': 48, 'score': 0.9449339509010315}, {'post': 1, 'pre': 215, 'score': 0.9449339509010315}, {'post': 1, 'pre': 366, 'score': 0.9449339509010315}, {'post': 2, 'pre': 140, 'score': 0.9449339509010315}, {'post': 1, 'pre': 442, 'score': 0.9449339509010315}, {'post': 2, 'pre': 218, 'score': 0.9449339509010315}, {'post': 1, 'pre': 5, 'score': 0.9449339509010315}, {'post': 1, 'pre': 384, 'score': 0.9449339509010315}, {'post': 1, 'pre': 113, 'score': 0.9449339509010315}, {'post': 1, 'pre': 193, 'score': 0.9449339509010315}, {'post': 1, 'pre': 256, 'score': 0.9449339509010315}, {'post': 1, 'pre': 183, 'score': 0.9449339509010315}, {'post': 2, 'pre': 180, 'score': 0.9449339509010315}, {'post': 1, 'pre': 485, 'score': 0.9449339509010315}, {'post': 2, 'pre': 307, 'score': 0.9449339509010315}, {'post': 2, 'pre': 67, 'score': 0.9449339509010315}, {'post': 1, 'pre': 345, 'score': 0.9449339509010315}, {'post': 1, 'pre': 99, 'score': 0.9449339509010315}]",0.1402934491634369,0.13828562374635875,0.14010091871023178,True,0.0,4335487.0,102255.0,True,0.3900718688964844,,,,,,
130,10,epoch,,,,,,,,,,,0.7091466426849365,0.7584270858764648,61.0,True,0.0,855040.0
137,11,sync_diag,"[{'post': 20, 'pre': 7, 'score': 0.9449339509010315}, {'post': 7, 'pre': 148, 'score': 0.9449339509010315}, {'post': 20, 'pre': 152, 'score': 0.9449339509010315}, {'post': 7, 'pre': 91, 'score': 0.9449339509010315}, {'post': 7, 'pre': 276, 'score': 0.9449339509010315}, {'post': 20, 'pre': 308, 'score': 0.9449339509010315}, {'post': 7, 'pre': 33, 'score': 0.9449339509010315}, {'post': 20, 'pre': 372, 'score': 0.9449339509010315}, {'post': 7, 'pre': 479, 'score': 0.9449339509010315}, {'post': 20, 'pre': 83, 'score': 0.9449339509010315}, {'post': 7, 'pre': 404, 'score': 0.9449339509010315}, {'post': 7, 'pre': 198, 'score': 0.9449339509010315}, {'post': 7, 'pre': 426, 'score': 0.9449339509010315}, {'post': 20, 'pre': 255, 'score': 0.9449339509010315}, {'post': 20, 'pre': 315, 'score': 0.9449339509010315}, {'post': 20, 'pre': 135, 'score': 0.9449339509010315}, {'post': 20, 'pre': 384, 'score': 0.9449339509010315}, {'post': 20, 'pre': 305, 'score': 0.9449339509010315}, {'post': 20, 'pre': 184, 'score': 0.9449339509010315}, {'post': 20, 'pre': 105, 'score': 0.9449339509010315}]",0.14037632942199707,0.1383249895444419,0.140104740858078,True,0.0,4343732.0,110144.0,True,0.420166015625,,,,,,
143,11,sync_diag,"[{'post': 7, 'pre': 200, 'score': 0.9449339509010315}, {'post': 0, 'pre': 130, 'score': 0.9449339509010315}, {'post': 7, 'pre': 430, 'score': 0.9449339509010315}, {'post': 7, 'pre': 265, 'score': 0.9449339509010315}, {'post': 7, 'pre': 285, 'score': 0.9449339509010315}, {'post': 11, 'pre': 7, 'score': 0.9449339509010315}, {'post': 7, 'pre': 168, 'score': 0.9449339509010315}, {'post': 11, 'pre': 245, 'score': 0.9449339509010315}, {'post': 7, 'pre': 116, 'score': 0.9449339509010315}, {'post': 7, 'pre': 360, 'score': 0.9449339509010315}, {'post': 7, 'pre': 233, 'score': 0.9449339509010315}, {'post': 7, 'pre': 53, 'score': 0.9449339509010315}, {'post': 11, 'pre': 193, 'score': 0.9449339509010315}, {'post': 7, 'pre': 276, 'score': 0.9449339509010315}, {'post': 11, 'pre': 215, 'score': 0.9449339509010315}, {'post': 7, 'pre': 298, 'score': 0.9449339509010315}, {'post': 11, 'pre': 306, 'score': 0.9449339509010315}, {'post': 7, 'pre': 475, 'score': 0.9449339509010315}, {'post': 7, 'pre': 297, 'score': 0.9449339509010315}, {'post': 7, 'pre': 149, 'score': 0.9449339509010315}]",0.1428573876619339,0.13841088726900247,0.1401098370552063,True,0.0,4332638.0,110973.0,True,0.4233283996582031,,,,,,
143,11,epoch,,,,,,,,,,,0.7292004346847534,0.6707172966003419,65.0,True,0.0,855040.0
144,12,sync_diag,"[{'post': 13, 'pre': 256, 'score': 0.9449339509010315}, {'post': 13, 'pre': 185, 'score': 0.9449339509010315}, {'post': 13, 'pre': 253, 'score': 0.9449339509010315}, {'post': 13, 'pre': 355, 'score': 0.9449339509010315}, {'post': 13, 'pre': 73, 'score': 0.9449339509010315}, {'post': 13, 'pre': 350, 'score': 0.9449339509010315}, {'post': 13, 'pre': 212, 'score': 0.9449339509010315}, {'post': 13, 'pre': 457, 'score': 0.9449339509010315}, {'post': 13, 'pre': 88, 'score': 0.9449339509010315}, {'post': 13, 'pre': 160, 'score': 0.9449339509010315}, {'post': 13, 'pre': 395, 'score': 0.9449339509010315}, {'post': 13, 'pre': 21, 'score': 0.9449339509010315}, {'post': 13, 'pre': 438, 'score': 0.9449339509010315}, {'post': 13, 'pre': 257, 'score': 0.9449339509010315}, {'post': 13, 'pre': 442, 'score': 0.9449339509010315}, {'post': 13, 'pre': 252, 'score': 0.9449339509010315}, {'post': 13, 'pre': 507, 'score': 0.9449339509010315}, {'post': 13, 'pre': 498, 'score': 0.9449339509010315}, {'post': 13, 'pre': 164, 'score': 0.9449339509010315}, {'post': 13, 'pre': 68, 'score': 0.9449339509010315}]",0.14011253416538239,0.13858105195864046,0.1401124894618988,True,0.0,4336137.0,107628.0,True,0.4105682373046875,,,,,,
155,12,sync_diag,"[{'post': 1, 'pre': 370, 'score': 0.9449339509010315}, {'post': 1, 'pre': 250, 'score': 0.9449339509010315}, {'post': 1, 'pre': 366, 'score': 0.9449339509010315}, {'post': 1, 'pre': 67, 'score': 0.9449339509010315}, {'post': 1, 'pre': 18, 'score': 0.9449339509010315}, {'post': 1, 'pre': 402, 'score': 0.9449339509010315}, {'post': 1, 'pre': 307, 'score': 0.9449339509010315}, {'post': 1, 'pre': 433, 'score': 0.9449339509010315}, {'post': 1, 'pre': 130, 'score': 0.9449339509010315}, {'post': 1, 'pre': 256, 'score': 0.9449339509010315}, {'post': 0, 'pre': 243, 'score': 0.9449339509010315}, {'post': 1, 'pre': 40, 'score': 0.9449339509010315}, {'post': 1, 'pre': 145, 'score': 0.9449339509010315}, {'post': 1, 'pre': 90, 'score': 0.9449339509010315}, {'post': 1, 'pre': 429, 'score': 0.9449339509010315}, {'post': 1, 'pre': 308, 'score': 0.9449339509010315}, {'post': 1, 'pre': 441, 'score': 0.9449339509010315}, {'post': 1, 'pre': 288, 'score': 0.9449339509010315}, {'post': 1, 'pre': 43, 'score': 0.9449339509010315}, {'post': 1, 'pre': 14, 'score': 0.9449339509010315}]",0.14143462479114532,0.13820364018404388,0.1401124745607376,True,0.0,4321162.0,115191.0,True,0.4394187927246094,,,,,,
156,12,epoch,,,,,,,,,,,0.7399786353111267,0.7143774795532226,66.0,True,0.0,855040.0
163,13,sync_diag,"[{'post': 3, 'pre': 184, 'score': 0.9449339509010315}, {'post': 0, 'pre': 369, 'score': 0.9449339509010315}, {'post': 11, 'pre': 14, 'score': 0.9449339509010315}, {'post': 0, 'pre': 184, 'score': 0.9449339509010315}, {'post': 0, 'pre': 83, 'score': 0.9449339509010315}, {'post': 3, 'pre': 253, 'score': 0.9449339509010315}, {'post': 0, 'pre': 305, 'score': 0.9449339509010315}, {'post': 11, 'pre': 54, 'score': 0.9449339509010315}, {'post': 1, 'pre': 304, 'score': 0.9449339509010315}, {'post': 3, 'pre': 64, 'score': 0.9449339509010315}, {'post': 3, 'pre': 305, 'score': 0.9449339509010315}, {'post': 0, 'pre': 64, 'score': 0.9449339509010315}, {'post': 3, 'pre': 369, 'score': 0.9449339509010315}, {'post': 3, 'pre': 213, 'score': 0.9449339509010315}, {'post': 11, 'pre': 48, 'score': 0.9449339509010315}, {'post': 3, 'pre': 83, 'score': 0.9449339509010315}, {'post': 11, 'pre': 68, 'score': 0.9449339509010315}, {'post': 11, 'pre': 46, 'score': 0.9449339509010315}, {'post': 0, 'pre': 253, 'score': 0.9449339509010315}, {'post': 0, 'pre': 213, 'score': 0.9449339509010315}]",0.14195767045021057,0.13820726806312336,0.14011250436306,True,0.0,4337110.0,116432.0,True,0.44415283203125,,,,,,
169,13,epoch,,,,,,,,,,,0.6725872993469239,0.6347113990783692,61.0,True,0.0,855040.0
172,14,sync_diag,"[{'post': 7, 'pre': 430, 'score': 0.9449339509010315}, {'post': 7, 'pre': 118, 'score': 0.9449339509010315}, {'post': 19, 'pre': 107, 'score': 0.9449339509010315}, {'post': 7, 'pre': 298, 'score': 0.9449339509010315}, {'post': 19, 'pre': 72, 'score': 0.9449339509010315}, {'post': 19, 'pre': 133, 'score': 0.9449339509010315}, {'post': 7, 'pre': 497, 'score': 0.9449339509010315}, {'post': 19, 'pre': 200, 'score': 0.9449339509010315}, {'post': 19, 'pre': 75, 'score': 0.9449339509010315}, {'post': 19, 'pre': 80, 'score': 0.9449339509010315}, {'post': 7, 'pre': 399, 'score': 0.9449339509010315}, {'post': 15, 'pre': 180, 'score': 0.9449339509010315}, {'post': 19, 'pre': 138, 'score': 0.9449339509010315}, {'post': 19, 'pre': 132, 'score': 0.9449339509010315}, {'post': 19, 'pre': 178, 'score': 0.9449339509010315}, {'post': 19, 'pre': 102, 'score': 0.9449339509010315}, {'post': 19, 'pre': 222, 'score': 0.9449339509010315}, {'post': 19, 'pre': 81, 'score': 0.9449339509010315}, {'post': 19, 'pre': 33, 'score': 0.9449339509010315}, {'post': 7, 'pre': 505, 'score': 0.9449339509010315}]",0.1408115178346634,0.13770824025063655,0.1401125192642212,True,0.0,4324007.0,113607.0,True,0.4333763122558594,,,,,,
177,14,sync_diag,"[{'post': 1, 'pre': 123, 'score': 0.9449339509010315}, {'post': 5, 'pre': 232, 'score': 0.9449339509010315}, {'post': 5, 'pre': 331, 'score': 0.9449339509010315}, {'post': 3, 'pre': 442, 'score': 0.9449339509010315}, {'post': 5, 'pre': 155, 'score': 0.9449339509010315}, {'post': 5, 'pre': 63, 'score': 0.9449339509010315}, {'post': 3, 'pre': 346, 'score': 0.9449339509010315}, {'post': 5, 'pre': 360, 'score': 0.9449339509010315}, {'post': 5, 'pre': 157, 'score': 0.9449339509010315}, {'post': 5, 'pre': 216, 'score': 0.9449339509010315}, {'post': 5, 'pre': 53, 'score': 0.9449339509010315}, {'post': 3, 'pre': 183, 'score': 0.9449339509010315}, {'post': 5, 'pre': 281, 'score': 0.9449339509010315}, {'post': 3, 'pre': 77, 'score': 0.9449339509010315}, {'post': 5, 'pre': 292, 'score': 0.9449339509010315}, {'post': 5, 'pre': 170, 'score': 0.9449339509010315}, {'post': 5, 'pre': 367, 'score': 0.9449339509010315}, {'post': 5, 'pre': 364, 'score': 0.9449339509010315}, {'post': 5, 'pre': 40, 'score': 0.9449339509010315}, {'post': 1, 'pre': 144, 'score': 0.9449339509010315}]",0.14118050038814545,0.138067454033146,0.1401127904653549,True,0.0,4324670.0,102931.0,True,0.3926506042480469,,,,,,
182,14,epoch,,,,,,,,,,,0.7449375343322754,0.8677463340759277,57.0,True,0.0,855040.0
193,15,sync_diag,"[{'post': 3, 'pre': 397, 'score': 0.9449339509010315}, {'post': 3, 'pre': 176, 'score': 0.9449339509010315}, {'post': 3, 'pre': 214, 'score': 0.9449339509010315}, {'post': 3, 'pre': 315, 'score': 0.9449339509010315}, {'post': 3, 'pre': 121, 'score': 0.9449339509010315}, {'post': 5, 'pre': 177, 'score': 0.9449339509010315}, {'post': 3, 'pre': 207, 'score': 0.9449339509010315}, {'post': 5, 'pre': 282, 'score': 0.9449339509010315}, {'post': 3, 'pre': 148, 'score': 0.9449339509010315}, {'post': 3, 'pre': 167, 'score': 0.9449339509010315}, {'post': 5, 'pre': 37, 'score': 0.9449339509010315}, {'post': 3, 'pre': 9, 'score': 0.9449339509010315}, {'post': 5, 'pre': 110, 'score': 0.9449339509010315}, {'post': 3, 'pre': 450, 'score': 0.9449339509010315}, {'post': 5, 'pre': 216, 'score': 0.9449339509010315}, {'post': 3, 'pre': 212, 'score': 0.9449339509010315}, {'post': 5, 'pre': 285, 'score': 0.9449339509010315}, {'post': 3, 'pre': 439, 'score': 0.9449339509010315}, {'post': 3, 'pre': 99, 'score': 0.9449339509010315}, {'post': 3, 'pre': 5, 'score': 0.9449339509010315}]",0.14121967554092407,0.13802147723566074,0.14011250436306,True,0.0,4318989.0,115525.0,True,0.4406929016113281,,,,,,
195,15,epoch,,,,,,,,,,,0.704080936908722,0.6822664833068848,66.0,True,0.0,855040.0
206,16,sync_diag,"[{'post': 5, 'pre': 227, 'score': 0.9449339509010315}, {'post': 5, 'pre': 92, 'score': 0.9449339509010315}, {'post': 5, 'pre': 192, 'score': 0.9449339509010315}, {'post': 5, 'pre': 142, 'score': 0.9449339509010315}, {'post': 5, 'pre': 60, 'score': 0.9449339509010315}, {'post': 5, 'pre': 238, 'score': 0.9449339509010315}, {'post': 5, 'pre': 107, 'score': 0.9449339509010315}, {'post': 5, 'pre': 291, 'score': 0.9449339509010315}, {'post': 5, 'pre': 87, 'score': 0.9449339509010315}, {'post': 5, 'pre': 216, 'score': 0.9449339509010315}, {'post': 5, 'pre': 173, 'score': 0.9449339509010315}, {'post': 5, 'pre': 52, 'score': 0.9449339509010315}, {'post': 5, 'pre': 249, 'score': 0.9449339509010315}, {'post': 5, 'pre': 138, 'score': 0.9449339509010315}, {'post': 5, 'pre': 275, 'score': 0.9449339509010315}, {'post': 5, 'pre': 118, 'score': 0.9449339509010315}, {'post': 5, 'pre': 294, 'score': 0.9449339509010315}, {'post': 5, 'pre': 246, 'score': 0.9449339509010315}, {'post': 5, 'pre': 53, 'score': 0.9449339509010315}, {'post': 5, 'pre': 11, 'score': 0.9449339509010315}]",0.14089229702949524,0.1381704842028286,0.14011259824037553,True,0.0,4304503.0,102940.0,True,0.3926849365234375,,,,,,
208,16,epoch,,,,,,,,,,,0.6431009411811829,0.6200238037109375,64.0,True,0.0,855040.0
209,17,sync_diag,"[{'post': 1, 'pre': 306, 'score': 0.9449339509010315}, {'post': 1, 'pre': 197, 'score': 0.9449339509010315}, {'post': 1, 'pre': 457, 'score': 0.9449339509010315}, {'post': 3, 'pre': 306, 'score': 0.9449339509010315}, {'post': 3, 'pre': 197, 'score': 0.9449339509010315}, {'post': 3, 'pre': 245, 'score': 0.9449339509010315}, {'post': 1, 'pre': 220, 'score': 0.9449339509010315}, {'post': 3, 'pre': 438, 'score': 0.9449339509010315}, {'post': 1, 'pre': 110, 'score': 0.9449339509010315}, {'post': 3, 'pre': 208, 'score': 0.9449339509010315}, {'post': 1, 'pre': 208, 'score': 0.9449339509010315}, {'post': 1, 'pre': 402, 'score': 0.9449339509010315}, {'post': 3, 'pre': 366, 'score': 0.9449339509010315}, {'post': 3, 'pre': 110, 'score': 0.9449339509010315}, {'post': 3, 'pre': 402, 'score': 0.9449339509010315}, {'post': 1, 'pre': 245, 'score': 0.9449339509010315}, {'post': 3, 'pre': 457, 'score': 0.9449339509010315}, {'post': 3, 'pre': 220, 'score': 0.9449339509010315}, {'post': 1, 'pre': 438, 'score': 0.9449339509010315}, {'post': 1, 'pre': 366, 'score': 0.9449339509010315}]",0.14018501341342926,0.13818509452029334,0.14011346101760863,True,0.0,4310621.0,103451.0,True,0.3946342468261719,,,,,,
214,17,sync_diag,"[{'post': 1, 'pre': 145, 'score': 0.9449339509010315}, {'post': 1, 'pre': 48, 'score': 0.9449339509010315}, {'post': 1, 'pre': 345, 'score': 0.9449339509010315}, {'post': 1, 'pre': 255, 'score': 0.9449339509010315}, {'post': 1, 'pre': 18, 'score': 0.9449339509010315}, {'post': 1, 'pre': 329, 'score': 0.9449339509010315}, {'post': 1, 'pre': 194, 'score': 0.9449339509010315}, {'post': 1, 'pre': 438, 'score': 0.9449339509010315}, {'post': 1, 'pre': 68, 'score': 0.9449339509010315}, {'post': 1, 'pre': 215, 'score': 0.9449339509010315}, {'post': 1, 'pre': 113, 'score': 0.9449339509010315}, {'post': 1, 'pre': 143, 'score': 0.9449339509010315}, {'post': 1, 'pre': 403, 'score': 0.9449339509010315}, {'post': 1, 'pre': 46, 'score': 0.9449339509010315}, {'post': 1, 'pre': 433, 'score': 0.9449339509010315}, {'post': 1, 'pre': 241, 'score': 0.9449339509010315}, {'post': 1, 'pre': 474, 'score': 0.9449339509010315}, {'post': 1, 'pre': 390, 'score': 0.9449339509010315}, {'post': 1, 'pre': 220, 'score': 0.9449339509010315}, {'post': 1, 'pre': 66, 'score': 0.9449339509010315}]",0.14032408595085144,0.1380009371892237,0.14012293368577958,True,0.0,4308546.0,113025.0,True,0.4311561584472656,,,,,,
217,17,sync_diag,"[{'post': 1, 'pre': 320, 'score': 0.9449339509010315}, {'post': 1, 'pre': 167, 'score': 0.9449339509010315}, {'post': 3, 'pre': 17, 'score': 0.9449339509010315}, {'post': 1, 'pre': 66, 'score': 0.9449339509010315}, {'post': 1, 'pre': 176, 'score': 0.9449339509010315}, {'post': 1, 'pre': 395, 'score': 0.9449339509010315}, {'post': 1, 'pre': 23, 'score': 0.9449339509010315}, {'post': 3, 'pre': 67, 'score': 0.9449339509010315}, {'post': 1, 'pre': 248, 'score': 0.9449339509010315}, {'post': 1, 'pre': 282, 'score': 0.9449339509010315}, {'post': 1, 'pre': 19, 'score': 0.9449339509010315}, {'post': 1, 'pre': 208, 'score': 0.9449339509010315}, {'post': 1, 'pre': 363, 'score': 0.9449339509010315}, {'post': 1, 'pre': 315, 'score': 0.9449339509010315}, {'post': 3, 'pre': 48, 'score': 0.9449339509010315}, {'post': 1, 'pre': 434, 'score': 0.9449339509010315}, {'post': 3, 'pre': 71, 'score': 0.9449339509010315}, {'post': 3, 'pre': 8, 'score': 0.9449339509010315}, {'post': 1, 'pre': 212, 'score': 0.9449339509010315}, {'post': 1, 'pre': 78, 'score': 0.9449339509010315}]",0.14037568867206573,0.13816560130772487,0.14019585698843,True,0.0,4322230.0,117142.0,True,0.44686126708984375,,,,,,
221,17,epoch,,,,,,,,,,,0.6704515361785889,0.6388118934631347,64.0,True,0.0,855040.0
234,18,epoch,,,,,,,,,,,0.7034541964530945,0.6628021621704101,61.0,False,0.0,855040.0
237,19,sync_diag,"[{'post': 1, 'pre': 113, 'score': 0.9449339509010315}, {'post': 1, 'pre': 99, 'score': 0.9449339509010315}, {'post': 1, 'pre': 226, 'score': 0.9449339509010315}, {'post': 1, 'pre': 131, 'score': 0.9449339509010315}, {'post': 1, 'pre': 344, 'score': 0.9449339509010315}, {'post': 1, 'pre': 384, 'score': 0.9449339509010315}, {'post': 1, 'pre': 148, 'score': 0.9449339509010315}, {'post': 15, 'pre': 88, 'score': 0.9449339509010315}, {'post': 1, 'pre': 18, 'score': 0.9449339509010315}, {'post': 1, 'pre': 402, 'score': 0.9449339509010315}, {'post': 1, 'pre': 134, 'score': 0.9449339509010315}, {'post': 1, 'pre': 320, 'score': 0.9449339509010315}, {'post': 1, 'pre': 389, 'score': 0.9449339509010315}, {'post': 1, 'pre': 145, 'score': 0.9449339509010315}, {'post': 15, 'pre': 68, 'score': 0.9449339509010315}, {'post': 1, 'pre': 218, 'score': 0.9449339509010315}, {'post': 15, 'pre': 183, 'score': 0.9449339509010315}, {'post': 1, 'pre': 450, 'score': 0.9449339509010315}, {'post': 1, 'pre': 335, 'score': 0.9449339509010315}, {'post': 1, 'pre': 205, 'score': 0.9449339509010315}]",0.1403307169675827,0.1381248645349952,0.14019585698843,True,0.0,4292720.0,109705.0,True,0.4184913635253906,,,,,,
247,19,sync_diag,"[{'post': 1, 'pre': 101, 'score': 0.9449339509010315}, {'post': 1, 'pre': 307, 'score': 0.9449339509010315}, {'post': 7, 'pre': 1, 'score': 0.9449339509010315}, {'post': 1, 'pre': 104, 'score': 0.9449339509010315}, {'post': 1, 'pre': 40, 'score': 0.9449339509010315}, {'post': 1, 'pre': 384, 'score': 0.9449339509010315}, {'post': 1, 'pre': 57, 'score': 0.9449339509010315}, {'post': 7, 'pre': 38, 'score': 0.9449339509010315}, {'post': 1, 'pre': 255, 'score': 0.9449339509010315}, {'post': 1, 'pre': 257, 'score': 0.9449339509010315}, {'post': 1, 'pre': 320, 'score': 0.9449339509010315}, {'post': 1, 'pre': 183, 'score': 0.9449339509010315}, {'post': 1, 'pre': 461, 'score': 0.9449339509010315}, {'post': 1, 'pre': 66, 'score': 0.9449339509010315}, {'post': 7, 'pre': 35, 'score': 0.9449339509010315}, {'post': 1, 'pre': 190, 'score': 0.9449339509010315}, {'post': 7, 'pre': 79, 'score': 0.9449339509010315}, {'post': 1, 'pre': 457, 'score': 0.9449339509010315}, {'post': 1, 'pre': 438, 'score': 0.9449339509010315}, {'post': 1, 'pre': 306, 'score': 0.9449339509010315}]",0.14312686026096344,0.13804830859215236,0.14029651284217834,True,0.0,4309825.0,110492.0,True,0.4214935302734375,,,,,,
247,19,epoch,,,,,,,,,,,0.6312411975860596,0.6706574058532715,66.0,True,0.0,855040.0
260,20,sync_diag,"[{'post': 2, 'pre': 58, 'score': 0.9449339509010315}, {'post': 2, 'pre': 108, 'score': 0.9449339509010315}, {'post': 2, 'pre': 415, 'score': 0.9449339509010315}, {'post': 2, 'pre': 115, 'score': 0.9449339509010315}, {'post': 2, 'pre': 107, 'score': 0.9449339509010315}, {'post': 2, 'pre': 74, 'score': 0.9449339509010315}, {'post': 2, 'pre': 44, 'score': 0.9449339509010315}, {'post': 3, 'pre': 454, 'score': 0.9449339509010315}, {'post': 2, 'pre': 28, 'score': 0.9449339509010315}, {'post': 2, 'pre': 473, 'score': 0.9449339509010315}, {'post': 2, 'pre': 125, 'score': 0.9449339509010315}, {'post': 2, 'pre': 112, 'score': 0.9449339509010315}, {'post': 2, 'pre': 229, 'score': 0.9449339509010315}, {'post': 2, 'pre': 59, 'score': 0.9449339509010315}, {'post': 3, 'pre': 31, 'score': 0.9449339509010315}, {'post': 2, 'pre': 106, 'score': 0.9449339509010315}, {'post': 4, 'pre': 322, 'score': 0.9449339509010315}, {'post': 3, 'pre': 42, 'score': 0.9449339509010315}, {'post': 2, 'pre': 426, 'score': 0.9449339509010315}, {'post': 2, 'pre': 3, 'score': 0.9449339509010315}]",0.1437903493642807,0.13847065278154308,0.14029651284217834,True,0.0,4346609.0,110947.0,True,0.4232292175292969,,,,,,
260,20,epoch,,,,,,,,,,,0.6240490221977234,0.6302305603027344,59.0,True,0.0,855040.0
261,21,sync_diag,"[{'post': 3, 'pre': 320, 'score': 0.9449339509010315}, {'post': 3, 'pre': 345, 'score': 0.9449339509010315}, {'post': 3, 'pre': 490, 'score': 0.9449339509010315}, {'post': 3, 'pre': 329, 'score': 0.9449339509010315}, {'post': 1, 'pre': 257, 'score': 0.9449339509010315}, {'post': 3, 'pre': 339, 'score': 0.9449339509010315}, {'post': 3, 'pre': 123, 'score': 0.9449339509010315}, {'post': 8, 'pre': 102, 'score': 0.9449339509010315}, {'post': 3, 'pre': 432, 'score': 0.9449339509010315}, {'post': 3, 'pre': 457, 'score': 0.9449339509010315}, {'post': 3, 'pre': 498, 'score': 0.9449339509010315}, {'post': 3, 'pre': 6, 'score': 0.9449339509010315}, {'post': 8, 'pre': 39, 'score': 0.9449339509010315}, {'post': 3, 'pre': 67, 'score': 0.9449339509010315}, {'post': 8, 'pre': 75, 'score': 0.9449339509010315}, {'post': 3, 'pre': 485, 'score': 0.9449339509010315}, {'post': 8, 'pre': 169, 'score': 0.9449339509010315}, {'post': 3, 'pre': 468, 'score': 0.9449339509010315}, {'post': 3, 'pre': 260, 'score': 0.9449339509010315}, {'post': 1, 'pre': 429, 'score': 0.9449339509010315}]",0.14321455359458923,0.1389450428628477,0.14032474905252457,True,0.0,4344931.0,105949.0,True,0.4041633605957031,,,,,,
273,21,epoch,,,,,,,,,,,0.610760886669159,0.6217789268493652,58.0,True,0.0,855040.0
274,22,sync_diag,"[{'post': 3, 'pre': 201, 'score': 0.9449339509010315}, {'post': 3, 'pre': 400, 'score': 0.9449339509010315}, {'post': 3, 'pre': 484, 'score': 0.9449339509010315}, {'post': 3, 'pre': 287, 'score': 0.9449339509010315}, {'post': 3, 'pre': 345, 'score': 0.9449339509010315}, {'post': 3, 'pre': 288, 'score': 0.9449339509010315}, {'post': 3, 'pre': 145, 'score': 0.9449339509010315}, {'post': 11, 'pre': 43, 'score': 0.9449339509010315}, {'post': 3, 'pre': 68, 'score': 0.9449339509010315}, {'post': 3, 'pre': 384, 'score': 0.9449339509010315}, {'post': 3, 'pre': 257, 'score': 0.9449339509010315}, {'post': 3, 'pre': 121, 'score': 0.9449339509010315}, {'post': 3, 'pre': 485, 'score': 0.9449339509010315}, {'post': 3, 'pre': 218, 'score': 0.9449339509010315}, {'post': 3, 'pre': 492, 'score': 0.9449339509010315}, {'post': 3, 'pre': 166, 'score': 0.9449339509010315}, {'post': 11, 'pre': 68, 'score': 0.9449339509010315}, {'post': 3, 'pre': 397, 'score': 0.9449339509010315}, {'post': 3, 'pre': 311, 'score': 0.9449339509010315}, {'post': 3, 'pre': 43, 'score': 0.9449339509010315}]",0.1411154568195343,0.1380764017620591,0.14032474905252457,True,0.0,4363723.0,106560.0,True,0.406494140625,,,,,,
277,22,sync_diag,"[{'post': 2, 'pre': 44, 'score': 0.9449339509010315}, {'post': 3, 'pre': 171, 'score': 0.9449339509010315}, {'post': 11, 'pre': 345, 'score': 0.9449339509010315}, {'post': 3, 'pre': 492, 'score': 0.9449339509010315}, {'post': 11, 'pre': 104, 'score': 0.9449339509010315}, {'post': 11, 'pre': 402, 'score': 0.9449339509010315}, {'post': 3, 'pre': 151, 'score': 0.9449339509010315}, {'post': 11, 'pre': 450, 'score': 0.9449339509010315}, {'post': 11, 'pre': 145, 'score': 0.9449339509010315}, {'post': 11, 'pre': 320, 'score': 0.9449339509010315}, {'post': 3, 'pre': 458, 'score': 0.9449339509010315}, {'post': 11, 'pre': 43, 'score': 0.9449339509010315}, {'post': 3, 'pre': 498, 'score': 0.9449339509010315}, {'post': 3, 'pre': 401, 'score': 0.9449339509010315}, {'post': 11, 'pre': 441, 'score': 0.9449339509010315}, {'post': 3, 'pre': 507, 'score': 0.9449339509010315}, {'post': 11, 'pre': 457, 'score': 0.9449339509010315}, {'post': 11, 'pre': 334, 'score': 0.9449339509010315}, {'post': 11, 'pre': 46, 'score': 0.9449339509010315}, {'post': 2, 'pre': 322, 'score': 0.9449339509010315}]",0.14072176814079285,0.13818887982931571,0.14032474905252457,True,0.0,4370558.0,112097.0,True,0.4276161193847656,,,,,,
